签	142
汝	141
鹿	141
镇	141
杰	141
陪	140
奏	140
盒	140
厕	140
稍	139
煮	139
趋	139
阶	139
叉	138
裁	138
耐	138
雕	138
幼	137
黎	137
殊	137
毫	137
赤	137
返	137
悠	137
绩	137
幂	137
舅	136
玛	136
拟	136
赢	136
遥	136
斋	136
耻	136
丘	135
浮	135
矛	135
泥	135
盐	135
锦	135
佩	134
稀	134
滴	134
庸	134
箭	134
础	134
缩	134
迹	134
尖	133
蜜	133
填	133
欠	133
炮	133
爹	133
邦	132
晨	132
杜	132
弯	132
帽	131
截	131
撇	131
隆	131
疏	131
愚	131
垃	131
矩	131
倾	131
奴	130
寂	130
呵	130
疫	130
郁	130
纽	130
幕	129
葛	129
壁	129
臭	129
罢	129
喂	129
筑	129
吓	129
厨	129
爽	128
伸	128
伏	128
蕉	128
扶	128
寄	128
弓	128
拔	128
疆	127
媒	127
慎	127
汗	127
盾	127
胸	127
协	127
仓	127
凶	126
亻	125
渴	125
圾	125
闪	125
洁	125
鸣	125
逢	124
旭	124
刑	124
捕	124
洛	124
胎	124
爆	124
奔	124
夸	124
辩	124
莲	124
芦	124
臂	123
茄	123
拾	123
腾	123
傲	122
姆	122
促	122
障	122
毅	122
愈	122
桑	121
悟	121
矮	121
踏	121
欣	121
宇	121
径	121
鸿	121
薯	120
荷	120
坦	120
晴	120
挣	120
贯	120
艰	120
挟	120
壶	120
谋	120
饶	120
兽	120
傅	119
匙	119
夕	119
妒	119
仇	119
嫁	119
摔	119
递	119
寡	118
矢	118
拒	118
盼	118
芳	118
曜	118
扎	118
链	118
柜	118
鸭	118
绵	118
售	117
吵	117
锁	117
绪	117
翁	116
漏	116
祥	116
屎	116
筹	116
灰	115
逆	115
诺	115
蜀	114
愉	114
哲	114
额	114
贪	114
昧	113
橙	113
苗	113
陶	113
锻	113
窝	113
袭	113
胆	113
丙	112
嫌	112
慕	112
丿	112
凌	112
扫	112
竞	112
哇	111
腔	111
溜	111
抵	111
栋	111
阁	111
纹	111
贫	111
垂	110
嗯	110
胞	110
尿	110
抢	110
莱	110
晕	110
阻	109
乜	109
哎	109
扔	109
寺	109
拆	109
碑	109
绳	109
摄	109
灾	109
丛	109
趁	108
亭	108
援	108
询	108
贾	108
培	107
甫	107
脾	107
嗨	107
悉	107
插	107
仰	107
弦	107
钥	107
帐	107
炎	106
丫	106
盟	106
枚	106
浅	106
辉	106
账	106
菇	105
勒	105
煎	105
爬	105
衡	105
廉	105
扑	105
夷	104
啲	104
辨	104
乒	104
焦	104
堪	104
歉	104
摊	104
抛	104
润	104
谐	104
贞	104
赐	104
雀	103
乓	103
泊	103
淋	103
翠	103
冻	103
苍	103
铃	103
诞	103
酷	102
昌	102
颇	102
恼	102
粗	101
桂	101
牧	101
沈	101
谱	101
赋	101
丧	101
陷	100
躲	100
歪	100
艹	100
嘉	100
椒	100
祸	100
咁	99
振	99
豫	99
桶	99
董	99
菲	99
仗	99
柔	99
乖	99
亏	99
稳	99
吕	99
抬	98
庚	98
寅	98
卦	98
牢	98
齿	98
厦	98
贱	98
渊	98
昭	97
暑	97
逝	97
歇	97
翰	97
仆	97
胶	97
谨	97
涵	96
允	96
遮	96
梨	96
盲	96
岳	96
偿	96
肠	96
斜	95
淘	95
哩	95
猴	95
猛	95
虹	95
拖	95
卅	94
癌	94
档	94
邻	94
悦	94
娜	93
儒	93
坡	93
粒	93
杏	93
酉	93
粮	93
携	93
谎	93
键	93
扩	93
贺	93
骄	93
葡	92
茫	92
乏	92
循	92
膀	92
刮	92
贬	92
辅	92
缀	92
讳	92
剪	91
罕	91
碧	91
煌	91
啤	91
赴	91
歧	91
蠢	91
蛙	91
函	91
喊	91
污	91
绕	91
宀	90
召	90
沫	90
丶	90
宅	90
翅	90
锋	90
凯	90
牵	90
稿	89
屌	89
疗	89
疯	89
彳	88
咪	88
肝	88
衍	88
霞	88
遣	88
肆	88
妥	88
讶	88
湿	88
庙	88
乔	88
钩	88
唉	87
幻	87
戊	87
坛	87
叙	87
烛	87
伐	86
燃	86
倪	86
裔	86
敲	86
恰	86
跃	86
伞	86
脉	86
逻	86
赠	86
荡	86
咬	85
斧	85
哋	85
耶	85
愤	85
禄	85
亥	84
袁	84
耀	84
痕	84
肌	84
耗	84
盆	84
赌	84
暂	84
纲	84
纠	84
侨	84
迪	83
辶	83
佬	83
瓦	83
粥	83
宴	83
噉	83
嚟	83
艸	83
措	83
棵	83
侍	83
荒	83
晒	83
怜	83
绘	83
柴	82
旋	82
扇	82
溪	82
玲	82
坑	82
戚	82
轩	82
瞬	81
婉	81
陵	81
涌	81
税	81
肤	81
炉	81
隹	80
劣	80
禾	80
狐	80
寓	80
逮	80
洪	80
逗	80
恢	80
捷	80
勃	80
嫉	80
踪	80
奸	80
酿	80
肃	80
狱	80
壬	79
屄	79
萄	79
盈	79
逸	79
昔	79
佑	79
涨	79
励	79
谣	79
啰	79
驶	79
灿	79
艾	78
暮	78
履	78
雌	78
震	78
晶	78
霜	78
眠	78
抑	78
哟	78
邀	78
轰	78
沾	78
艳	78
龟	78
渔	78
惧	78
肩	77
蝶	77
侵	77
冫	77
伍	77
疲	77
呗	77
娇	77
鹤	77
屏	76
割	76
澡	76
脆	76
跪	76
扮	76
拂	76
慈	76
蔡	76
俊	76
羡	76
绑	76
撑	76
祭	75
糸	75
蘑	75
芒	75
晃	75
邑	75
哉	75
欺	75
娃	75
渠	75
拌	75
卿	75
姬	75
烤	75
饥	75
彻	75
侠	75
讽	75
栏	75
囗	74
帛	74
萌	74
迭	74
刊	74
挖	74
坊	74
丸	74
颉	74
罚	74
贡	74
蔚	73
牲	73
琳	73
映	73
碳	73
俾	73
姿	73
姜	73
铜	73
锡	73
惹	72
澄	72
夭	72
壹	72
遂	72
袖	72
萧	72
浑	72
斩	72
簋	71
帖	71
屮	71
咩	71
肺	71
喺	71
戌	71
虞	71
踩	71
剂	71
韦	71
菩	70
削	70
熬	70
殿	70
蟹	70
姥	70
弊	70
碍	70
帘	70
谅	70
宠	70
沿	69
汪	69
妃	69
凝	69
葫	69
橘	69
蜂	69
爪	69
麟	69
魄	69
辟	69
泄	69
腊	69
悬	69
抄	68
睇	68
址	68
吞	68
犭	68
瑜	68
凛	68
靓	68
喔	67
阝	67
堡	67
券	67
冖	67
腹	67
畏	67
瞻	67
敷	67
裹	67
葱	67
洒	67
邓	67
宵	66
抹	66
摘	66
披	66
柯	66
淇	66
吻	66
谊	66
裤	66
荆	66
蒋	66
槽	65
扌	65
抖	65
咧	65
媳	65
兜	65
苟	65
辵	65
愧	65
暧	65
茂	64
肏	64
狠	64
冤	64
扭	64
贷	64
综	64
弥	64
禅	64
阙	64
阜	63
嘎	63
趟	63
串	63
拐	63
萍	63
柱	63
唇	63
吊	63
骤	63
朴	63
盗	63
笼	63
鸦	63
嘢	62
攵	62
俞	62
悔	62
埃	62
催	62
乳	62
押	62
蔬	62
遵	62
蒜	62
靖	62
巳	62
趴	62
莉	62
届	62
壳	62
雾	62
娱	62
勺	61
薪	61
汁	61
俺	61
噢	61
宙	61
昂	61
聘	61
嘻	61
㞢	61
钓	61
煤	60
浩	60
筷	60
妄	60
昆	60
践	60
挨	60
崇	59
喇	59
塑	59
梵	59
娶	59
啼	59
囚	59
卒	59
薇	59
馍	59
鸽	59
岩	59
辽	59
储	59
浊	59
诱	59
衰	58
侃	58
跌	58
宏	58
墓	58
浴	58
督	58
慨	58
沧	58
逊	58
尬	57
冂	57
羹	57
卯	57
旺	57
嘿	57
穴	57
怡	57
妓	57
穆	57
傍	57
芬	57
岗	57
滩	57
缝	57
厘	57
亩	57
芥	56
匕	56
荀	56
契	56
宰	56
渡	56
屑	56
溢	56
蒸	56
呈	56
撕	56
腻	56
泼	56
婴	56
卢	56
铭	56
滋	55
嗦	55
憾	55
湘	55
畀	55
坤	55
僧	55
旨	55
倚	55
唧	55
掩	55
匠	55
翔	55
奢	55
咒	55
硕	55
痴	55
锐	55
舱	55
颠	55
赖	55
谚	55
伪	55
亘	55
栅	55
棉	54
甩	54
框	54
誓	54
襄	54
蹈	54
郡	54
骰	54
寞	54
顽	54
杠	54
驻	54
颈	54
纟	54
颐	54
屯	53
扁	53
砂	53
葬	53
裳	53
砍	53
芝	53
虐	53
畜	53
耍	53
鄙	53
枉	53
诶	53
霉	53
赔	53
婶	53
轨	53
蝴	52
肖	52
柏	52
卓	52
譬	52
砲	52
泣	52
蔑	52
峡	52
鹰	52
屡	52
抚	52
脖	51
晦	51
卑	51
脂	51
磅	51
榜	51
夂	51
嘲	51
胃	51
陌	51
慌	51
悄	51
搁	51
瞒	51
琼	51
栖	51
骇	51
妆	51
债	51
挡	51
滨	51
煞	50
酪	50
漆	50
覃	50
塘	50
凰	50
棍	50
曼	50
刃	50
擒	50
帆	50
叛	50
𠮶	50
揭	50
斥	50
喷	50
捣	50
雇	50
删	50
逾	50
浆	50
缠	50
鞭	49
勉	49
杵	49
耕	49
役	49
玻	49
瞭	49
烹	49
璃	49
癸	49
灌	49
茅	49
醋	49
蹋	49
尉	49
孜	49
孕	49
卌	49
梯	49
裂	49
捐	49
惭	49
谑	49
颂	49
驱	49
惨	49
钻	49
鹭	49
稽	48
睦	48
劫	48
笛	48
吟	48
爵	48
熠	48
愣	48
魅	48
淑	48
熏	48
䟠	48
捞	48
诊	48
牺	48
舆	48
钉	48
拢	48
浦	47
陋	47
丼	47
朕	47
乞	47
狸	47
恁	47
砸	47
梗	47
菊	47
跨	47
攀	47
俯	47
拓	47
拘	47
稻	47
唰	47
菌	47
挤	47
凄	47
鹅	47
熵	46
皂	46
浙	46
蔽	46
倦	46
娥	46
淫	46
蛤	46
芭	46
堵	46
玺	46
帜	46
颤	46
窃	46
铅	46
诀	46
乍	45
罩	45
淮	45
匈	45
署	45
寨	45
厄	45
氓	45
眷	45
牠	45
浸	45
竭	45
闰	45
剥	45
兑	45
卩	44
塌	44
酬	44
庶	44
慰	44
卸	44
